FECHA,VENTANILLA,EHIDRO,ETERMO,ESOLAR,EEOLICO,ETOTAL,EPASADA,EREGULACION,EGNCAMISEA ,EGNMALACAS,EGNAGUAYTIA,EGNLAISLA,ECARBÓN ,EDIESEL,ER500,ER6,EBAGAZO,EBIOGAS,ESOLAR,EEOLICO,EVENTANILLATG3,EVENTANILLATG4,VENTANILLATV,DEMNORTE,DEMCENTRO ,DEMSUR,PRESIONVENTA,TEMPVENTA,DISPGNVENTA
43896.25,296.5,4274.67154,1312.63195,60.84457,180.8584,5829.00646,1112.17154,3162.5,1264.23195,26.1,0,0,0,0,0,0,16.3,6,60.84457,180.8584,91.5,91.6,113.4,810.8,3533.48189,1484.72457,4126.928,21.225,1697.268
43896.27083,298.5,4392.1786,1341.84816,79.3724,154.2526,5967.65176,1132.0786,3260.1,1292.74816,26.1,0,0,0,0,0,0,17,6,79.3724,154.2526,92.3,92.1,114.1,840.41,3649.66936,1477.5724,4126.928,21.225,1697.268
43896.29167,298.7,4384.438,1397.81143,188.64812,141.8229,6112.72045,1127.938,3256.5,1348.51143,26.5,0,0,0,0,0,0,16.8,6,188.64812,141.8229,91.8,91.9,115,837.06,3765.85233,1509.80812,4058.972,21.575,1697.268
43896.3125,298,4345.00416,1533.14012,229.1002,100.2509,6207.49538,1126.70416,3218.3,1424.94012,85.5,0,0,0,0,0,0,16.7,6,229.1002,100.2509,92.1,91.9,114,875.97,3849.96518,1481.5602,4058.972,21.575,1697.268
43896.33333,330.7,4426.79927,1709.14066,245.32908,96.8825,6478.15151,1119.99927,3306.8,1601.04066,85.3,0,0,0,0,0,0,16.8,6,245.32908,96.8825,105.7,106.2,118.8,930.1,4039.89243,1508.15908,4058.619,22.4,1697.268
43896.35417,421,4569.35332,1837.98632,252.39922,83.4847,6743.22356,1133.25332,3436.1,1731.48632,84.9,0,0,0,0,0,0,15.6,6,252.39922,83.4847,137.8,139.3,143.9,963.39,4247.35434,1532.47922,4058.619,22.4,1697.268
43896.375,421.8,4608.63697,1906.87933,261.8819,86.2228,6863.621,1132.53697,3476.1,1799.37933,84.6,0,0,0,0,0,0,16.9,6,261.8819,86.2228,138.8,140.2,142.8,950.41,4389.7191,1523.4919,3863.819,23.5,1697.268
43896.39583,417.3,4610.57377,1961.52151,264.3744,99.0289,6935.49858,1140.37377,3470.2,1853.82151,84.3,0,0,0,0,0,0,17.4,6,264.3744,99.0289,136.3,139.1,141.9,979.34,4459.33418,1496.8244,3863.819,23.5,1697.268
43896.41667,418.9,4669.0893,1997.65814,259.26531,122.1604,7048.17315,1151.1893,3517.9,1890.85814,83.2,0,0,0,0,0,0,17.6,6,259.26531,122.1604,137.5,138.8,142.6,1029.37,4514.04784,1504.75531,3819.183,25.7,1697.268
43896.4375,421.2,4683.44057,1990.57856,273.29789,149.2919,7096.60892,1144.64057,3538.8,1885.57856,82.3,0,0,0,0,0,0,16.7,6,273.29789,149.2919,138.5,140,142.7,1032.88,4586.30103,1477.42789,3819.183,25.7,1697.268
43896.45833,420.3,4721.85795,2020.65013,270.5378,134.4814,7147.52728,1143.35795,3578.5,1914.55013,83.4,0,0,0,0,0,0,16.7,6,270.5378,134.4814,138,139.4,142.9,1046.71,4610.02948,1490.7878,3825.189,23.925,1697.268
43896.47917,419.7,4700.35434,1994.31652,259.14676,172.4078,7126.22542,1144.95434,3555.4,1889.61652,82.6,0,0,0,0,0,0,16.1,6,259.14676,172.4078,137.5,139,143.2,1061.76,4583.83866,1480.62676,3825.189,23.925,1697.268
43896.5,421.6,4652.27904,1958.8855,247.06179,228.1271,7086.35343,1143.77904,3508.5,1853.4855,82.9,0,0,0,0,0,0,16.5,6,247.06179,228.1271,138.4,139.6,143.6,1041.11,4551.13164,1494.11179,3804.461,25.4,1697.268
43896.52083,423.8,4665.22034,1894.5202,228.46347,230.8284,7019.03241,1143.92034,3521.3,1787.6202,84.1,0,0,0,0,0,0,16.8,6,228.46347,230.8284,139.3,140.8,143.7,1001.1,4522.46894,1495.46347,3804.461,25.4,1697.268
43896.54167,423.2,4617.2584,1904.99807,235.59386,235.4081,6993.25843,1141.3584,3475.9,1797.79807,84.3,0,0,0,0,0,0,16.9,6,235.59386,235.4081,139,140.7,143.5,988.7,4498.20457,1506.35386,3796.452,23.213,1697.268
43896.5625,423.3,4585.1848,1903.18119,237.54913,267.0922,6993.00732,1134.5848,3450.6,1794.68119,85.6,0,0,0,0,0,0,16.9,6,237.54913,267.0922,138.9,140.7,143.7,993.09,4482.50819,1517.40913,3796.452,23.213,1697.268
43896.58333,419.1,4649.35483,1922.47184,197.59374,281.2946,7050.71501,1134.25483,3515.1,1815.67184,83.6,0,0,0,0,0,0,17.2,6,197.59374,281.2946,137.5,138.9,142.7,1044.55,4486.99127,1519.17374,3849.333,23.55,1697.268
43896.60417,419.1,4634.73728,1960.52693,150.476,295.2469,7040.98711,1135.63728,3499.1,1852.92693,84.5,0,0,0,0,0,0,17.1,6,150.476,295.2469,137.4,138.8,142.9,1016.19,4572.77111,1452.026,3849.333,23.55,1697.268
43896.625,421,4635.18148,1973.8754,155.80646,301.318,7066.18134,1127.88148,3507.3,1865.7754,84.6,0,0,0,0,0,0,17.5,6,155.80646,301.318,137.8,139.5,143.7,1047.26,4491.45488,1527.46646,3920.469,24.975,1697.268
43896.64583,417.1,4605.43533,1912.479,227.524,284.3496,7029.78793,1137.33533,3468.1,1804.979,84.6,0,0,0,0,0,0,16.9,6,227.524,284.3496,136.7,138.5,141.9,1009.68,4548.61393,1471.494,3920.469,24.975,1697.268
43896.66667,422,4572.4098,2035.63971,94.5094,267.8731,6970.43201,1129.3098,3443.1,1927.73971,85.1,0,0,0,0,0,0,16.8,6,94.5094,267.8731,138.5,139.8,143.7,1009.52,4516.70261,1444.2094,3934.131,24.601,1697.268
43896.6875,418.7,4547.55575,1937.29941,82.42816,254.0071,6821.29042,1123.05575,3424.5,1829.09941,84.9,0,0,0,0,0,0,17.3,6,82.42816,254.0071,137.1,138.7,142.9,1006.16,4359.16226,1455.96816,3934.131,24.601,1697.268
43896.70833,419.9,4570.22242,2042.00996,17.86098,224.4538,6854.54716,1129.32242,3440.9,1929.70996,89,0,0,0,0,0,0,16.8,6.5,17.86098,224.4538,137.7,138.8,143.4,979.69,4368.54618,1506.31098,3890.79,24.949,1697.268
43896.72917,422.1,4535.60134,1966.99982,2.8,225.7977,6731.19886,1129.60134,3406,1854.09982,89.7,0,0,0,0,0,0,16.7,6.5,2.8,225.7977,138.6,140,143.5,904.27,4234.51886,1592.41,3890.79,24.949,1697.268
43896.75,421.5,4646.97913,2001.49616,0,197.6005,6846.07579,1126.07913,3520.9,1888.39616,89.3,0,0,0,0,0,0,17.3,6.5,0,197.6005,138.4,139.5,143.6,953.95,4238.67579,1653.45,3896.207,24.2,1697.268
43896.77083,420.6,4755.08737,2036.98468,0,197.7371,6989.80915,1138.08737,3617,1923.88468,89.2,0,0,0,0,0,0,17.4,6.5,0,197.7371,137.9,139.7,143,1036.22,4323.70915,1629.88,3896.207,24.2,1697.268
43896.79167,422.8,4756.3338,2046.10945,0,193.8224,6996.26565,1139.3338,3617,1932.50945,89.5,0,0,0,0,0,0,17.6,6.5,0,193.8224,138.7,140.3,143.8,1048.64,4312.58565,1635.04,3879.837,24.225,1697.268
43896.8125,421,4729.96455,2002.59292,0,201.8392,6934.39667,1142.26455,3587.7,1888.79292,90,0,0,0,0,0,0,17.3,6.5,0,201.8392,138,139.8,143.2,1040.55,4262.65667,1631.19,3879.837,24.225,1697.268
43896.83333,425.9,4732.51243,2010.18939,0,177.2328,6919.93462,1145.41243,3587.1,1896.08939,90.3,0,0,0,0,0,0,17.3,6.5,0,177.2328,139.8,141.2,144.9,1025.07,4266.24462,1628.62,3828.722,24.15,1697.268
43896.85417,423.9,4711.07273,1968.93398,0,170.2333,6850.24001,1142.57273,3568.5,1856.43398,90,0,0,0,0,0,0,16,6.5,0,170.2333,139.1,140.8,144,1009.49,4228.82001,1611.93,3828.722,24.15,1697.268
43896.875,423.7,4696.80374,1857.93782,0,204.9112,6759.65276,1139.20374,3557.6,1744.23782,90.1,0,0,0,0,0,0,17.1,6.5,0,204.9112,139.1,140.5,144.1,984.07,4148.24276,1627.34,3829.547,23.475,1697.268
43896.89583,424.2,4703.17987,1787.88731,0,243.8141,6734.88128,1139.87987,3563.3,1675.78731,89.5,0,0,0,0,0,0,16.6,6,0,243.8141,139.3,140.9,144,969.05,4149.82128,1616.01,3829.547,23.475,1697.268
43896.91667,423.4,4696.96384,1768.95485,0,233.4959,6699.41459,1137.56384,3559.4,1656.05485,89.8,0,0,0,0,0,0,17.1,6,0,233.4959,139,140.7,143.7,978.57,4146.48459,1574.36,3815.06,23.625,1697.268
43896.9375,424.9,4669.33977,1715.3371,0,193.8049,6578.48177,1137.13977,3532.2,1602.4371,90.4,0,0,0,0,0,0,16.5,6,0,193.8049,139.4,140.9,144.6,936.25,4085.06177,1557.17,3815.06,23.625,1697.268
43896.95833,319.3,4677.03154,1574.41306,0,162.572,6414.0166,1144.83154,3532.2,1461.71306,89.6,0,0,0,0,0,0,16.6,6.5,0,162.572,100,100.2,119.1,907.51,3939.4766,1567.03,3846.742,23.45,1697.268
43896.97917,297.5,4551.6148,1477.43241,0,147.7017,6176.74891,1136.0148,3415.6,1366.93241,87.7,0,0,0,0,0,0,16.3,6.5,0,147.7017,92.1,92.4,113,857.6,3787.66891,1531.48,3846.742,23.45,1697.268
43897,297.13128,4529.16459,1412.35932,0,107.75337,6049.27728,1121.99505,3407.16954,1363.0216,26.03772,0,0,0,0,0,0,17,6.3,0,107.75337,92.03996,91.9717,113.11962,858.14754,3659.48974,1531.64,4048.49014,23.45,1383.544
43897.02083,297.14594,4507.84329,1339.58757,0,110.47571,5957.90657,1122.69159,3385.1517,1290.32467,25.8629,0,0,0,0,0,0,17.1,6.3,0,110.47571,91.86115,91.95369,113.3311,836.79586,3633.65071,1487.46,4048.49014,23.45,1383.544
43897.04167,296.36852,4370.26196,1350.12252,0,123.93739,5844.32187,1124.13536,3246.1266,1300.72837,25.99415,0,0,0,0,0,0,17.1,6.3,0,123.93739,91.48584,91.698,113.18468,826.26328,3505.40859,1512.65,4087.23793,22.975,1383.544
43897.0625,298.2841,4257.93069,1352.55696,0,133.07093,5743.55858,1126.07328,3131.85741,1303.53276,25.5242,0,0,0,0,0,0,17.2,6.3,0,133.07093,92.14002,92.2501,113.89398,791.03222,3461.66636,1490.86,4087.23793,22.975,1383.544
43897.08333,296.99355,4203.44571,1423.82677,0,108.30513,5735.57761,1120.03052,3083.41519,1375.32916,25.79761,0,0,0,0,0,0,16.4,6.3,0,108.30513,91.87754,91.71841,113.3976,815.83001,3412.5576,1507.19,4159.90524,22.625,1383.544
43897.10417,296.70095,4206.48013,1426.15668,0,79.27379,5711.9106,1121.0949,3085.38523,1377.61954,26.03714,0,0,0,0,0,0,16.2,6.3,0,79.27379,91.60419,91.67367,113.42309,813.63054,3382.08006,1516.2,4159.90524,22.625,1383.544
43897.125,296.45719,4177.67697,1365.63678,0,60.34589,5603.65964,1134.05272,3043.62425,1316.94301,25.79377,0,0,0,0,0,0,16.6,6.3,0,60.34589,91.56542,91.66651,113.22526,773.03766,3342.43198,1488.19,4207.48596,22.025,1383.544
43897.14583,296.59053,4163.37147,1367.12451,0,27.29634,5557.79232,1123.78713,3039.58434,1318.20005,25.92446,0,0,0,0,0,0,16.7,6.3,0,27.29634,91.69375,91.7324,113.16438,768.677,3268.98532,1520.13,4207.48596,22.025,1383.544
43897.16667,296.15758,4195.4031,1457.8969,0,19.00187,5672.30187,1126.02033,3069.38277,1407.74418,26.05272,0,0,0,0,0,0,17.8,6.3,0,19.00187,91.42184,91.58488,113.15086,779.28947,3366.7124,1526.3,4186.40442,22.037,1383.544
43897.1875,298.0434,4232.44452,1475.43609,0,12.48558,5720.36619,1134.04417,3098.40035,1425.31663,25.91946,0,0,0,0,0,0,17.9,6.3,0,12.48558,91.9508,92.21279,113.87981,809.83201,3380.87418,1529.66,4186.40442,22.037,1383.544
43897.20833,296.34198,4280.30814,1469.70696,0.1,13.12293,5763.23803,1134.00489,3146.30325,1419.77752,26.22944,0,0,0,0,0,0,17.4,6.3,0.1,13.12293,91.62457,91.59158,113.12583,810.77855,3404.65948,1547.8,4193.94226,21.85,1383.544
43897.22917,296.37738,4219.58163,1449.40981,10.10477,11.7747,5690.87091,1122.46944,3097.11219,1399.98217,25.92764,0,0,0,0,0,0,17.2,6.3,10.10477,11.7747,91.84545,91.83439,112.69754,791.52456,3350.42158,1548.92477,4193.94226,21.85,1383.544
43897.25,297.53972,4274.04889,1364.82398,55.51254,15.07354,5709.45895,1132.04068,3142.00821,1316.05191,26.17207,0,0,0,0,0,0,16.3,6.3,55.51254,15.07354,91.87601,91.97445,113.68926,818.23094,3365.94547,1525.28254,4168.03131,21.775,1383.544
43897.27083,296.50069,4307.04952,1225.62214,133.54553,14.39476,5680.61195,1126.29143,3180.75809,1180.06181,26.06033,0,0,0,0,0,0,15.8,3.7,133.54553,14.39476,91.5982,91.58913,113.31336,776.47747,3410.81895,1493.31553,4168.03131,21.775,1383.544
43897.29167,298.19141,4437.96541,1257.41762,184.37425,16.5674,5896.32468,1121.45451,3316.5109,1211.75249,25.96513,0,0,0,0,0,0,16,3.7,184.37425,16.5674,92.20223,92.00677,113.98241,808.04457,3591.73586,1496.54425,4100.78201,21.65,1383.544
43897.3125,299.44296,4527.90051,1379.59725,204.87285,14.37354,6126.74415,1111.34399,3416.55652,1332.75343,26.94382,0,0,0,0,0,0,16.2,3.7,204.87285,14.37354,92.64359,92.44959,114.34978,877.39902,3704.19228,1545.15285,4100.78201,21.65,1383.544
43897.33333,297.66835,4532.59429,1550.75215,234.20059,10.80549,6328.35252,1110.56121,3422.03308,1444.63409,86.71806,0,0,0,0,0,0,15.7,3.7,234.20059,10.80549,91.97337,91.99393,113.70105,911.12152,3850.11041,1567.12059,4063.44757,22.325,1383.544
43897.35417,300.59025,4593.4799,1668.43621,239.98591,16.2025,6518.10452,1110.54624,3482.93366,1564.48787,85.34834,0,0,0,0,0,0,14.9,3.7,239.98591,16.2025,92.70051,92.86236,115.02738,933.00947,4010.67914,1574.41591,4063.44757,22.325,1383.544
43897.375,298.12556,4614.68429,1702.91372,179.5882,22.93681,6520.12302,1082.07026,3532.61403,1598.40572,85.008,0,0,0,0,0,0,15.8,3.7,179.5882,22.93681,92.13409,92.23696,113.75451,930.14523,4023.84959,1566.1282,4047.54791,23.175,1383.544
43897.39583,424.25422,4651.82612,1824.56753,187.48402,25.46779,6689.34546,1093.72995,3558.09617,1720.04201,85.12552,0,0,0,0,0,0,15.9,3.5,187.48402,25.46779,139.252,140.33428,144.66794,935.89954,4181.7619,1571.68402,4047.54791,23.175,1383.544
43897.41667,421.26862,4752.58502,1877.09791,199.49877,28.91757,6858.09927,1105.30517,3647.27985,1772.41089,84.28702,0,0,0,0,0,0,16.9,3.5,199.49877,28.91757,138.12348,139.89381,143.25133,1001.74795,4267.34255,1589.00877,3888.43422,23.425,1383.544
43897.4375,421.64288,4697.88772,1865.66952,230.32716,41.39166,6835.27606,1096.7039,3601.18382,1758.33809,85.63143,0,0,0,0,0,0,18.2,3.5,230.32716,41.39166,138.303,139.69294,143.64694,972.19071,4270.69819,1592.38716,3888.43422,23.425,1383.544
43897.45833,420.13622,4775.39061,1881.40239,219.01946,56.03586,6931.84832,1110.17819,3665.21242,1775.4627,85.23969,0,0,0,0,0,0,17.2,3.5,219.01946,56.03586,137.31463,139.57773,143.24386,1007.37319,4339.66567,1584.80946,3817.29813,24.675,1383.544
43897.47917,420.57233,4687.70102,1885.49759,252.60942,60.20301,6886.01104,1107.51792,3580.1831,1780.17747,84.62012,0,0,0,0,0,0,17.2,3.5,252.60942,60.20301,137.72402,139.70525,143.14306,985.02212,4294.2395,1606.74942,3817.29813,24.675,1383.544
43897.5,419.46286,4662.96627,1929.89397,203.11813,71.27802,6867.25639,1104.85778,3558.10849,1823.63774,85.25623,0,0,0,0,0,0,17.5,3.5,203.11813,71.27802,137.42103,139.09161,142.95022,1013.78992,4243.91834,1609.54813,3805.52063,25.625,1383.544
43897.52083,419.50518,4607.20789,1827.83052,233.7369,88.29889,6757.0742,1091.84255,3515.36534,1722.50079,85.32973,0,0,0,0,0,0,16.5,3.5,233.7369,88.29889,137.3427,138.82025,143.34223,971.19592,4210.21138,1575.6669,3805.52063,25.625,1383.544
43897.54167,346.80564,4585.69434,1694.16617,250.92494,165.45971,6696.24516,1105.49797,3480.19637,1589.22589,85.04028,0,0,0,0,0,0,16.4,3.5,250.92494,165.45971,109.53386,109.72307,127.54871,986.92958,4138.31064,1571.00494,3809.76028,26,1383.544
43897.5625,298.295,4586.57354,1678.45474,221.33809,199.33453,6685.7009,1096.95369,3489.61985,1575.38007,84.77467,0,0,0,0,0,0,14.8,3.5,221.33809,199.33453,92.46297,92.53629,113.29574,968.60663,4132.57618,1584.51809,3809.76028,26,1383.544
43897.58333,296.64582,4670.15223,1678.52208,178.51095,180.98803,6708.17329,1114.07177,3556.08046,1573.59486,84.12722,0,0,0,0,0,0,17.3,3.5,178.51095,180.98803,91.65,91.69363,113.30219,984.61844,4119.0839,1604.47095,3999.4957,26.001,1383.544
43897.60417,299.02434,4614.33303,1711.32618,160.81146,184.52873,6670.9994,1107.62965,3506.70338,1606.07688,84.5493,0,0,0,0,0,0,17.2,3.5,160.81146,184.52873,92.55626,92.382,114.08608,988.76902,4077.09892,1605.13146,3999.4957,26.001,1383.544
43897.625,296.15297,4593.52739,1626.33195,223.25016,177.65681,6620.76631,1123.04421,3470.48318,1521.79165,83.6403,0,0,0,0,0,0,17.4,3.5,223.25016,177.65681,91.48302,91.43365,113.2363,944.0247,4124.96145,1551.78016,4042.71927,26.276,1383.544
43897.64583,297.11233,4627.54325,1598.97917,199.61515,178.33564,6604.47321,1118.95766,3508.58559,1492.87824,85.10093,0,0,0,0,0,0,17.5,3.5,199.61515,178.33564,91.75047,92.13134,113.23052,934.68474,4073.85332,1595.93515,4042.71927,26.276,1383.544
43897.66667,296.53587,4698.41267,1658.78979,94.26454,175.96596,6627.43296,1116.00441,3582.40826,1554.07846,84.01133,0,0,0,0,0,0,17.2,3.5,94.26454,175.96596,91.85961,91.7117,112.96456,957.53888,4068.20954,1601.68454,4069.92493,26.625,1383.544
43897.6875,297.81113,4531.20074,1624.54375,89.12892,182.53519,6427.4086,1104.62496,3426.57578,1518.51622,85.52753,0,0,0,0,0,0,17,3.5,89.12892,182.53519,91.98867,91.71854,114.10392,928.64917,3881.25051,1617.50892,4069.92493,26.625,1383.544
43897.70833,296.37288,4635.17544,1660.07036,21.59307,187.66137,6504.50024,1117.81971,3517.35573,1551.16881,88.70155,0,0,0,0,0,0,16.5,3.7,21.59307,187.66137,91.48195,91.60077,113.29016,931.36524,3952.53193,1620.60307,4072.75162,25.95,1383.544
43897.72917,298.79219,4648.13323,1609.2889,0.67019,169.21161,6427.30393,1113.07195,3535.06128,1499.22879,88.86011,0,0,0,0,0,0,17.5,3.7,0.67019,169.21161,92.31744,92.48923,113.98552,867.7963,3900.92744,1658.58019,4072.75162,25.95,1383.544
43897.75,395.8129,4703.13357,1826.75512,0,144.00009,6673.88878,1123.84716,3579.28641,1716.45438,88.70074,0,0,0,0,0,0,17.9,3.7,0,144.00009,131.28608,131.45438,133.07244,906.493,4062.21578,1705.18,4069.45419,25.525,1383.544
43897.77083,419.3528,4784.42302,1967.82809,0,147.18015,6899.43126,1132.22574,3652.19728,1856.78815,89.93994,0,0,0,0,0,0,17.4,3.7,0,147.18015,136.89456,139.23716,143.22108,988.61501,4203.96625,1706.85,4069.45419,25.525,1383.544
43897.79167,421.23397,4728.38584,2006.4239,0,168.37784,6903.18758,1129.52556,3598.86028,1895.65518,89.36872,0,0,0,0,0,0,17.7,3.7,0,168.37784,137.70092,139.80717,143.72588,1008.37746,4210.17012,1684.64,3887.9631,25.275,1383.544
43897.8125,420.49381,4728.39528,2009.66182,0,143.93657,6881.99367,1134.25766,3594.13762,1899.82943,89.53239,0,0,0,0,0,0,16.6,3.7,0,143.93657,137.49197,139.53675,143.46509,1008.64285,4193.42082,1679.93,3887.9631,25.275,1383.544
43897.83333,420.31089,4711.50637,2012.57748,0,147.31273,6871.39658,1126.68931,3584.81706,1903.71795,89.15953,0,0,0,0,0,0,16,3.7,0,147.31273,137.64839,139.36797,143.29453,995.73126,4180.09532,1695.57,3865.11459,25.1,1383.544
43897.85417,421.59514,4776.31979,1996.43226,0,153.19614,6925.94819,1136.17384,3640.14595,1886.41185,89.02041,0,0,0,0,0,0,17.3,3.7,0,153.19614,137.94341,139.88039,143.77134,992.52878,4252.19941,1681.22,3865.11459,25.1,1383.544
43897.875,424.48519,4664.67573,1902.51177,0,117.43052,6684.61802,1129.67947,3534.99626,1793.20326,90.17851,0,0,0,0,0,0,15.43,3.7,0,117.43052,138.85248,140.70227,144.93044,953.64162,4103.2364,1627.74,3844.62204,25.075,1383.544
43897.89583,425.04366,4633.62903,1897.67673,0,110.17976,6641.48552,1118.18222,3515.44681,1785.99169,91.13504,0,0,0,0,0,0,16.85,3.7,0,110.17976,139.15777,141.17653,144.70936,981.52917,4041.66635,1618.29,3844.62204,25.075,1383.544
43897.91667,374.77342,4735.18956,1742.41095,0,94.20052,6571.80103,1129.7868,3605.40276,1632.32078,90.25017,0,0,0,0,0,0,16.14,3.7,0,94.20052,120.35867,120.61559,133.79916,949.47145,4043.72958,1578.6,3845.4464,24.65,1383.544
43897.9375,297.27007,4726.59444,1649.4867,0,68.19693,6444.27807,1132.93377,3593.66067,1539.55048,89.59622,0,0,0,0,0,0,16.64,3.7,0,68.19693,92.39547,92.43919,112.43541,917.58858,3956.81949,1569.87,3845.4464,24.65,1383.544
43897.95833,291.47225,4647.32984,1541.25803,0,52.21046,6240.79833,1132.62836,3514.70148,1433.31995,88.07808,0,0,0,0,0,0,16.16,3.7,0,52.21046,89.81458,90.45604,111.20163,870.82616,3818.39217,1551.58,4027.64397,24.625,1383.544
43897.97917,151.81577,4634.25836,1363.95228,0,40.12603,6038.33667,1140.78786,3493.4705,1257.79957,86.12271,0,0,0,0,0,0,16.33,3.7,0,40.12603,0,100.62057,51.1952,867.6782,3620.18847,1550.47,4027.64397,24.625,1383.544
43898,182.3,4360.20571,1498.42456,0,26.31,5884.94027,1126.20571,3234,1392.01456,85.5,0,0,0,0,0,0,17.21,3.7,0,26.31,0,121.7,60.6,847.61,3489.80027,1547.53,4193.353,24.35,858.91
43898.02083,182,4555.11594,1323.8283,0,12.84,5891.78424,1139.61594,3415.5,1217.5383,85.5,0,0,0,0,0,0,17.09,3.7,0,12.84,0,121.1,60.9,828.82,3527.91424,1535.05,4193.353,24.35,858.91
43898.04167,181.6,4453.8603,1317.65233,0,8.9,5780.41263,1137.7603,3316.1,1210.48233,86.5,0,0,0,0,0,0,16.97,3.7,0,8.9,0,121.1,60.5,801.46,3464.01263,1514.94,4287.455,24.425,858.91
43898.0625,184.7,4284.16593,1331.874,0,5.7,5621.73993,1118.46593,3165.7,1225.194,86.1,0,0,0,0,0,0,16.88,3.7,0,5.7,0,122,62.7,759.17,3352.51993,1510.05,4287.455,24.425,858.91
43898.08333,179.2,4304.05702,1294.81392,0,1,5599.87094,1133.15702,3170.9,1190.18392,84.5,0,0,0,0,0,0,16.43,3.7,0,1,0,120.2,59,752.62,3314.58094,1532.67,4352.232,24.35,858.91
43898.10417,179.8,4234.57943,1327.21534,0,0,5561.79477,1115.47943,3119.1,1221.20534,85.7,0,0,0,0,0,0,16.61,3.7,0,0,0,120,59.8,794.37,3240.85477,1526.57,4352.232,24.35,858.91
43898.125,180.8,4294.39792,1307.75638,0,0,5602.1543,1130.19792,3164.2,1201.75638,85.8,0,0,0,0,0,0,16.5,3.7,0,0,0,120.8,60,785.83,3295.6543,1520.67,4352.938,24.225,858.91
43898.14583,180.8,4283.24451,1213.98583,0,0.5,5497.73034,1131.94451,3151.3,1163.12583,30.9,0,0,0,0,0,0,16.26,3.7,0,0.5,0,120.8,60,788.9,3191.18034,1517.65,4352.938,24.225,858.91
43898.16667,183,4326.85775,1157.48973,0,1.4,5485.74748,1129.65775,3197.2,1111.12973,25.7,0,0,0,0,0,0,16.96,3.7,0,1.4,0,122,61,767.86,3183.02748,1534.86,4369.308,24.025,858.91
43898.1875,180.7,4395.47632,1189.76683,0,0,5585.24315,1118.97632,3276.5,1142.81683,25.8,0,0,0,0,0,0,17.45,3.7,0,0,0,121.7,59,771.6,3271.61315,1542.03,4369.308,24.025,858.91
43898.20833,182.1,4389.55936,1184.17201,0.1,0.3,5574.13137,1125.65936,3263.9,1138.18201,25.7,0,0,0,0,0,0,16.59,3.7,0.1,0.3,0,121.4,60.7,752.68,3286.65137,1534.8,4361.653,23.788,858.91
43898.22917,181.3,4362.65969,1178.27448,13.5476,1.92,5556.40177,1123.05969,3239.6,1132.32448,25.9,0,0,0,0,0,0,16.35,3.7,13.5476,1.92,0,121.4,59.9,750.04,3287.53417,1518.8276,4361.653,23.788,858.91
43898.25,181.65682,4241.32211,1099.48101,58.40738,5.32,5404.5305,1124.24207,3117.08004,1053.75997,25.89104,0,0,0,0,0,0,16.13,3.7,58.40738,5.32,0,121.54911,60.10771,779.33104,3136.20208,1488.99738,4361.889,23.725,858.91
43898.27083,183.04661,4068.20855,1103.83871,133.71558,8.88,5314.64284,1079.08439,2989.12416,1058.03841,25.9103,0,0,0,0,0,0,16.19,3.7,133.71558,8.88,0,122.39662,60.64999,746.9703,3106.76696,1460.90558,4361.889,23.725,858.91
43898.29167,182.03735,4108.06505,1071.48554,196.39509,12.32,5388.26568,962.39205,3145.673,1025.45956,25.36598,0,0,0,0,0,0,16.96,3.7,196.39509,12.32,0,122.00824,60.02911,760.77598,3188.10461,1439.38509,4349.876,23.625,858.91
43898.3125,183.17249,4164.433,1071.41874,225.15423,15.89,5476.89597,970.46456,3193.96844,1025.07036,25.97838,0,0,0,0,0,0,16.67,3.7,225.15423,15.89,0,122.03864,61.13385,768.09838,3242.44336,1466.35423,4349.876,23.625,858.91
43898.33333,179.0397,4215.97102,1067.46591,236.78811,16.5,5536.72504,969.31434,3246.65668,1022.11112,25.31479,0,0,0,0,0,0,16.34,3.7,236.78811,16.5,0,120.21076,58.82894,749.89479,3298.70214,1488.12811,4339.865,23.925,858.91
43898.35417,182.08064,4154.17957,1283.92247,249.23375,17.43,5704.76579,967.31974,3186.85983,1238.1987,25.96377,0,0,0,0,0,0,16.06,3.7,249.23375,17.43,0,122.00755,60.07309,789.05377,3434.10827,1481.60375,4339.865,23.925,858.91
43898.375,180.40256,4199.04777,1289.42435,256.11374,14.78,5759.36586,967.32977,3231.718,1243.47424,25.97011,0,0,0,0,0,0,16.38,3.6,256.11374,14.78,0,120.45143,59.95113,804.96011,3459.96201,1494.44374,4322.434,24.675,858.91
43898.39583,180.20398,4287.63796,1342.49536,260.29651,19.21,5909.63983,968.15864,3319.47932,1296.4731,27.13226,0,0,0,0,0,0,15.29,3.6,260.29651,19.21,0,120.1683,60.03568,821.92226,3602.00106,1485.71651,4322.434,24.675,858.91
43898.41667,180.82446,4349.29024,1325.2633,261.27211,23.36,5959.18565,978.00007,3371.29017,1280.71142,25.33188,0,0,0,0,0,0,15.62,3.6,261.27211,23.36,0,120.89871,59.92575,819.75188,3651.27166,1488.16211,4341.75,25.725,858.91
43898.4375,182.11134,4365.66298,1369.00895,265.0889,22.07,6021.83083,969.61048,3396.0525,1323.24082,25.74813,0,0,0,0,0,0,16.42,3.6,265.0889,22.07,0,121.54601,60.56533,824.68813,3682.8238,1514.3189,4341.75,25.725,858.91
